,word,sociability,ability,negative,positive,uncertain
48683,purposelessly,0.0,0.0,0.0,0.0,0.0
48684,purposelessnes,0.0,0.0,0.0,0.0,0.0
48685,purposelessness,0.0,0.0,0.0,0.0,0.0
48686,purposely,0.0,0.0,0.0,0.0,0.0
48687,purposing,0.0,0.0,0.0,0.0,0.0
48688,purpura,0.0,0.0,0.0,0.0,0.0
48689,purr,0.0,0.0,0.0,0.0,0.0
48690,purred,0.0,0.0,0.0,0.0,0.0
48691,purring,0.0,0.0,0.0,0.0,0.0
48692,purse,0.0,0.0,0.0,0.0,0.0
48693,pursed,0.0,0.0,0.0,0.0,0.0
48694,purser,0.0,0.0,0.0,0.0,0.0
48695,pursing,0.0,0.0,0.0,0.0,0.0
48696,pursuance,0.0,0.0,0.0,0.0,0.0
48697,pursuant,0.0,0.0,0.0,0.0,0.0
48698,pursue,0.0,0.0,0.0,0.0,0.0
48699,pursued,0.0,0.0,0.0,0.0,0.0
48700,pursuer,0.0,0.0,0.0,0.0,0.0
48701,pursues,0.0,0.0,0.0,0.0,0.0
48702,pursuing,0.0,0.0,0.0,0.0,0.0
48703,pursuit,0.0,0.0,0.0,0.0,0.0
48704,purulence,0.0,0.0,0.0,0.0,0.0
48705,purulent,0.0,0.0,0.0,0.0,0.0
48706,purvey,0.0,0.0,0.0,0.0,0.0
48707,purveyance,0.0,0.0,0.0,0.0,0.0
48708,purveyed,0.0,0.0,0.0,0.0,0.0
48709,purveying,0.0,0.0,0.0,0.0,0.0
48710,purveyor,0.0,0.0,0.0,0.0,0.0
48711,purveys,0.0,0.0,0.0,0.0,0.0
48712,purview,0.0,0.0,0.0,0.0,0.0
48713,pus,0.0,0.0,0.0,0.0,0.0
48714,push,0.0,0.0,0.0,0.0,0.0
48715,pushback,0.0,0.0,0.0,0.0,0.0
48716,pushbacks,0.0,0.0,0.0,0.0,0.0
48717,pushboats,0.0,0.0,0.0,0.0,0.0
48718,pushbutton,0.0,0.0,0.0,0.0,0.0
48719,pushcart,0.0,0.0,0.0,0.0,0.0
48720,pushdown,0.0,0.0,0.0,0.0,0.0
48721,pushed,0.0,0.0,0.0,0.0,0.0
48722,pusher,0.0,0.0,0.0,0.0,0.0
48723,pushier,0.0,0.0,0.0,0.0,0.0
48724,pushiest,0.0,0.0,0.0,0.0,0.0
48725,pushily,0.0,0.0,0.0,0.0,0.0
48726,pushines,0.0,0.0,0.0,0.0,0.0
48727,pushiness,0.0,0.0,0.0,0.0,0.0
48728,pushing,0.0,0.0,0.0,0.0,0.0
48729,pushout,0.0,0.0,0.0,0.0,0.0
48730,pushouts,0.0,0.0,0.0,0.0,0.0
48731,pushover,0.0,0.0,0.0,0.0,0.0
48732,pushtun,0.0,0.0,0.0,0.0,0.0
48733,pushup,0.0,0.0,0.0,0.0,0.0
48734,pushy,0.0,0.0,0.0,0.0,0.0
48735,pusillanimity,0.0,0.0,0.0,0.0,0.0
48736,pusillanimous,0.0,0.0,0.0,0.0,0.0
48737,pusillanimously,0.0,0.0,0.0,0.0,0.0
48738,puss,0.0,0.0,0.0,0.0,0.0
48739,pussier,0.0,0.0,0.0,0.0,0.0
48740,pussiest,0.0,0.0,0.0,0.0,0.0
48741,pussy,0.0,0.0,0.0,0.0,0.0
48742,pussycat,0.0,0.0,0.0,0.0,0.0
48743,pussyfoot,0.0,0.0,0.0,0.0,0.0
48744,pussyfooted,0.0,0.0,0.0,0.0,0.0
48745,pussyfooting,0.0,0.0,0.0,0.0,0.0
48746,pussyfoots,0.0,0.0,0.0,0.0,0.0
48747,pustular,0.0,0.0,0.0,0.0,0.0
48748,pustule,0.0,0.0,0.0,0.0,0.0
48749,put,0.0,0.0,0.0,0.0,0.0
48750,put down,0.0,0.0,0.0,0.0,0.0
48751,putable,0.0,0.0,0.0,0.0,0.0
48752,putative,0.0,0.0,0.0,0.0,0.0
48753,putback,0.0,0.0,0.0,0.0,0.0
48754,putbacks,0.0,0.0,0.0,0.0,0.0
48755,putdown,0.0,0.0,0.0,0.0,0.0
48756,putdowns,0.0,0.0,0.0,0.0,0.0
48757,putout,0.0,0.0,0.0,0.0,0.0
48758,putrefaction,0.0,0.0,0.0,0.0,0.0
48759,putrefactive,0.0,0.0,0.0,0.0,0.0
48760,putrefied,0.0,0.0,0.0,0.0,0.0
48761,putrefies,0.0,0.0,0.0,0.0,0.0
48762,putrefy,0.0,0.0,0.0,0.0,0.0
48763,putrefying,0.0,0.0,0.0,0.0,0.0
48764,putrescence,0.0,0.0,0.0,0.0,0.0
48765,putrescent,0.0,0.0,0.0,0.0,0.0
48766,putrid,0.0,0.0,0.0,0.0,0.0
48767,putsch,0.0,0.0,0.0,0.0,0.0
48768,putt,0.0,0.0,0.0,0.0,0.0
48769,puttable,0.0,0.0,0.0,0.0,0.0
48770,putted,0.0,0.0,0.0,0.0,0.0
48771,puttee,0.0,0.0,0.0,0.0,0.0
48772,putter,0.0,0.0,0.0,0.0,0.0
48773,puttered,0.0,0.0,0.0,0.0,0.0
48774,putterer,0.0,0.0,0.0,0.0,0.0
48775,puttering,0.0,0.0,0.0,0.0,0.0
48776,puttied,0.0,0.0,0.0,0.0,0.0
48777,putting,0.0,0.0,0.0,0.0,0.0
48778,putty,0.0,0.0,0.0,0.0,0.0
48779,puttying,0.0,0.0,0.0,0.0,0.0
48780,putz,0.0,0.0,0.0,0.0,0.0
48781,puzzle,0.0,0.0,0.0,0.0,0.0
48782,puzzled,0.0,0.0,0.0,0.0,0.0
48783,puzzlement,0.0,0.0,0.0,0.0,0.0
48784,puzzler,0.0,0.0,0.0,0.0,0.0
48785,puzzling,0.0,0.0,0.0,0.0,0.0
48786,pyelonephriti,0.0,0.0,0.0,0.0,0.0
48787,pyelonephritis,0.0,0.0,0.0,0.0,0.0
48788,pygmy,0.0,0.0,0.0,0.0,0.0
48789,pyjama,0.0,0.0,0.0,0.0,0.0
48790,pylon,0.0,0.0,0.0,0.0,0.0
48791,pyloric,0.0,0.0,0.0,0.0,0.0
48792,pyloric stenosis,0.0,0.0,0.0,0.0,0.0
48793,pyloricstenosi,0.0,0.0,0.0,0.0,0.0
48794,pyloricstenosis,0.0,0.0,0.0,0.0,0.0
48795,pylorus,0.0,0.0,0.0,0.0,0.0
48796,pyorrhea,0.0,0.0,0.0,0.0,0.0
48797,pyorrhoea,0.0,0.0,0.0,0.0,0.0
48798,pyramid,0.0,0.0,0.0,0.0,0.0
48799,pyramidal,0.0,0.0,0.0,0.0,0.0
48800,pyramided,0.0,0.0,0.0,0.0,0.0
48801,pyramiding,0.0,0.0,0.0,0.0,0.0
48802,pyre,0.0,0.0,0.0,0.0,0.0
48803,pyrimidine,0.0,0.0,0.0,0.0,0.0
48804,pyrite,0.0,0.0,0.0,0.0,0.0
48805,pyromania,0.0,0.0,0.0,0.0,0.0
48806,pyromaniac,0.0,0.0,0.0,0.0,0.0
48807,pyrotechnic,0.0,1.0,0.0,0.0,0.0
48808,pyrotechnical,0.0,0.0,0.0,0.0,0.0
48809,pyrrhic,0.0,0.0,0.0,0.0,0.0
48810,python,0.0,0.0,0.0,0.0,0.0
48811,pyx,0.0,0.0,0.0,0.0,0.0
48812,qadi,0.0,0.0,0.0,0.0,0.0
48813,qatar,0.0,0.0,0.0,0.0,0.0
48814,qcd,0.0,0.0,0.0,0.0,0.0
48815,qed,0.0,0.0,0.0,0.0,0.0
48816,qi,0.0,0.0,0.0,0.0,0.0
48817,qua,0.0,0.0,0.0,0.0,0.0
48818,quack,0.0,0.0,0.0,0.0,0.0
48819,quacked,0.0,0.0,0.0,0.0,0.0
48820,quackery,0.0,0.0,0.0,0.0,0.0
48821,quacking,0.0,0.0,0.0,0.0,0.0
48822,quad,0.0,0.0,0.0,0.0,0.0
48823,quadrangle,0.0,0.0,0.0,0.0,0.0
48824,quadrangular,0.0,0.0,0.0,0.0,0.0
48825,quadrant,0.0,0.0,0.0,0.0,0.0
48826,quadraphonic,0.0,0.0,0.0,0.0,0.0
48827,quadratic,0.0,0.0,0.0,0.0,0.0
48828,quadrennial,0.0,0.0,0.0,0.0,0.0
48829,quadrennium,0.0,0.0,0.0,0.0,0.0
48830,quadriceps,0.0,0.0,0.0,0.0,0.0
48831,quadrilateral,0.0,0.0,0.0,0.0,0.0
48832,quadrille,0.0,0.0,0.0,0.0,0.0
48833,quadrillion,0.0,0.0,0.0,0.0,0.0
48834,quadriplegia,0.0,0.0,0.0,0.0,0.0
48835,quadriplegic,0.0,0.0,0.0,0.0,0.0
48836,quadrivia,0.0,0.0,0.0,0.0,0.0
48837,quadrivium,0.0,0.0,0.0,0.0,0.0
48838,quadruped,0.0,0.0,0.0,0.0,0.0
48839,quadrupedal,0.0,0.0,0.0,0.0,0.0
48840,quadruple,0.0,0.0,0.0,0.0,0.0
48841,quadrupled,0.0,0.0,0.0,0.0,0.0
48842,quadruplet,0.0,0.0,0.0,0.0,0.0
48843,quadruplicate,0.0,0.0,0.0,0.0,0.0
48844,quadruplicated,0.0,0.0,0.0,0.0,0.0
48845,quadruplicating,0.0,0.0,0.0,0.0,0.0
48846,quadruplication,0.0,0.0,0.0,0.0,0.0
48847,quadruplications,0.0,0.0,0.0,0.0,0.0
48848,quadrupling,0.0,0.0,0.0,0.0,0.0
48849,quadrupole,0.0,0.0,0.0,0.0,0.0
48850,quaestor,0.0,0.0,0.0,0.0,0.0
48851,quaff,0.0,0.0,0.0,0.0,0.0
48852,quaffed,0.0,0.0,0.0,0.0,0.0
48853,quaffing,0.0,0.0,0.0,0.0,0.0
48854,quagmire,0.0,0.0,0.0,0.0,0.0
48855,quahaug,0.0,0.0,0.0,0.0,0.0
48856,quahog,0.0,0.0,0.0,0.0,0.0
48857,quail,0.0,0.0,0.0,0.0,0.0
48858,quailed,0.0,0.0,0.0,0.0,0.0
48859,quailing,0.0,0.0,0.0,0.0,0.0
48860,quaint,0.0,0.0,0.0,0.0,0.0
48861,quainter,0.0,0.0,0.0,0.0,0.0
48862,quaintest,0.0,0.0,0.0,0.0,0.0
48863,quaintly,0.0,0.0,0.0,0.0,0.0
48864,quaintnes,0.0,0.0,0.0,0.0,0.0
48865,quaintness,0.0,0.0,0.0,0.0,0.0
48866,quake,0.0,0.0,0.0,0.0,0.0
48867,quaked,0.0,0.0,0.0,0.0,0.0
48868,quaker,0.0,0.0,0.0,0.0,0.0
48869,quakerism,0.0,0.0,0.0,0.0,0.0
48870,quakier,0.0,0.0,0.0,0.0,0.0
48871,quakiest,0.0,0.0,0.0,0.0,0.0
48872,quaking,0.0,0.0,0.0,0.0,0.0
48873,quaky,0.0,0.0,0.0,0.0,0.0
48874,qualification,0.0,0.0,0.0,0.0,0.0
48875,qualified,0.0,1.0,0.0,0.0,0.0
48876,qualifier,0.0,0.0,0.0,0.0,0.0
48877,qualifies,0.0,0.0,0.0,0.0,0.0
48878,qualify,0.0,1.0,0.0,0.0,0.0
48879,qualifying,0.0,0.0,0.0,0.0,0.0
48880,qualitative,0.0,0.0,0.0,0.0,0.0
48881,qualitatively,0.0,0.0,0.0,0.0,0.0
48882,quality,0.0,0.0,0.0,0.0,0.0
48883,qualm,0.0,0.0,0.0,0.0,0.0
48884,qualmish,0.0,0.0,0.0,0.0,0.0
48885,quandary,0.0,0.0,0.0,0.0,0.0
48886,quantifiable,0.0,0.0,0.0,0.0,0.0
48887,quantification,0.0,0.0,0.0,0.0,0.0
48888,quantified,0.0,0.0,0.0,0.0,0.0
48889,quantifier,0.0,0.0,0.0,0.0,0.0
48890,quantifies,0.0,0.0,0.0,0.0,0.0
48891,quantify,0.0,0.0,0.0,0.0,0.0
48892,quantifying,0.0,0.0,0.0,0.0,0.0
48893,quantitative,0.0,0.0,0.0,0.0,0.0
48894,quantitatively,0.0,0.0,0.0,0.0,0.0
48895,quantity,0.0,0.0,0.0,0.0,0.0
48896,quantum,0.0,0.0,0.0,0.0,0.0
48897,quantum chromodynamics,0.0,0.0,0.0,0.0,0.0
48898,quantum electrodynamics,0.0,0.0,0.0,0.0,0.0
48899,quantum mechanics,0.0,0.0,0.0,0.0,0.0
48900,quantum physics,0.0,0.0,0.0,0.0,0.0
48901,quantumchromodynamic,0.0,0.0,0.0,0.0,0.0
48902,quantumchromodynamics,0.0,0.0,0.0,0.0,0.0
48903,quantumelectrodynamic,0.0,0.0,0.0,0.0,0.0
48904,quantumelectrodynamics,0.0,0.0,0.0,0.0,0.0
48905,quantummechanic,0.0,0.0,0.0,0.0,0.0
48906,quantummechanics,0.0,0.0,0.0,0.0,0.0
48907,quantumphysic,0.0,0.0,0.0,0.0,0.0
48908,quantumphysics,0.0,0.0,0.0,0.0,0.0
48909,quarantine,0.0,0.0,0.0,0.0,0.0
48910,quarantined,0.0,0.0,0.0,0.0,0.0
48911,quarantining,0.0,0.0,0.0,0.0,0.0
48912,quark,0.0,0.0,0.0,0.0,0.0
48913,quarrel,0.0,0.0,0.0,0.0,0.0
48914,quarreled,0.0,0.0,0.0,0.0,0.0
48915,quarreler,0.0,0.0,0.0,0.0,0.0
48916,quarreling,0.0,0.0,0.0,0.0,0.0
48917,quarrelled,0.0,0.0,0.0,0.0,0.0
48918,quarrelling,0.0,0.0,0.0,0.0,0.0
48919,quarrelsome,-1.0,0.0,0.0,0.0,0.0
48920,quarrelsomeness,0.0,0.0,0.0,0.0,0.0
48921,quarried,0.0,0.0,0.0,0.0,0.0
48922,quarrier,0.0,0.0,0.0,0.0,0.0
48923,quarry,0.0,0.0,0.0,0.0,0.0
48924,quarrying,0.0,0.0,0.0,0.0,0.0
48925,quarryman,0.0,0.0,0.0,0.0,0.0
48926,quart,0.0,0.0,0.0,0.0,0.0
48927,quarter,0.0,0.0,0.0,0.0,0.0
48928,quarterback,0.0,0.0,0.0,0.0,0.0
48929,quarterbacked,0.0,0.0,0.0,0.0,0.0
48930,quarterbacking,0.0,0.0,0.0,0.0,0.0
48931,quarterdeck,0.0,0.0,0.0,0.0,0.0
48932,quartered,0.0,0.0,0.0,0.0,0.0
48933,quarterfinal,0.0,0.0,0.0,0.0,0.0
48934,quartering,0.0,0.0,0.0,0.0,0.0
48935,quarterly,0.0,0.0,0.0,0.0,0.0
48936,quartermaster,0.0,0.0,0.0,0.0,0.0
48937,quarterstaff,0.0,0.0,0.0,0.0,0.0
48938,quartet,0.0,0.0,0.0,0.0,0.0
48939,quartette,0.0,0.0,0.0,0.0,0.0
48940,quartile,0.0,0.0,0.0,0.0,0.0
48941,quarto,0.0,0.0,0.0,0.0,0.0
48942,quartz,0.0,0.0,0.0,0.0,0.0
48943,quasar,0.0,0.0,0.0,0.0,0.0
48944,quash,0.0,0.0,0.0,0.0,0.0
48945,quashed,0.0,0.0,0.0,0.0,0.0
48946,quashes,0.0,0.0,0.0,0.0,0.0
48947,quashing,0.0,0.0,0.0,0.0,0.0
48948,quasi,0.0,0.0,0.0,0.0,0.0
48949,quatrain,0.0,0.0,0.0,0.0,0.0
48950,quaver,0.0,0.0,0.0,0.0,0.0
48951,quavered,0.0,0.0,0.0,0.0,0.0
48952,quavering,0.0,0.0,0.0,0.0,0.0
48953,quavery,0.0,0.0,0.0,0.0,0.0
48954,quay,0.0,0.0,0.0,0.0,0.0
48955,que,0.0,0.0,0.0,0.0,0.0
48956,queasier,0.0,0.0,0.0,0.0,0.0
48957,queasiest,0.0,0.0,0.0,0.0,0.0
48958,queasily,0.0,0.0,0.0,0.0,0.0
48959,queasines,0.0,0.0,0.0,0.0,0.0
48960,queasiness,0.0,0.0,0.0,0.0,0.0
48961,queasy,0.0,0.0,0.0,0.0,0.0
48962,quebecoi,0.0,0.0,0.0,0.0,0.0
48963,quebecois,0.0,0.0,0.0,0.0,0.0
48964,quechua,0.0,0.0,0.0,0.0,0.0
48965,quechuan,0.0,0.0,0.0,0.0,0.0
48966,queen,0.0,0.0,0.0,0.0,0.0
48967,queened,0.0,0.0,0.0,0.0,0.0
48968,queening,0.0,0.0,0.0,0.0,0.0
48969,queenlier,0.0,0.0,0.0,0.0,0.0
48970,queenliest,0.0,0.0,0.0,0.0,0.0
48971,queenly,0.0,0.0,0.0,0.0,0.0
48972,queer,0.0,0.0,0.0,0.0,0.0
48973,queered,0.0,0.0,0.0,0.0,0.0
48974,queerer,0.0,0.0,0.0,0.0,0.0
48975,queerest,0.0,0.0,0.0,0.0,0.0
48976,queering,0.0,0.0,0.0,0.0,0.0
48977,queerly,0.0,0.0,0.0,0.0,0.0
48978,queernes,0.0,0.0,0.0,0.0,0.0
48979,queerness,0.0,0.0,0.0,0.0,0.0
48980,quell,0.0,0.0,0.0,0.0,0.0
48981,quelled,0.0,0.0,0.0,0.0,0.0
48982,quelling,0.0,0.0,0.0,0.0,0.0
48983,quells,0.0,0.0,0.0,0.0,0.0
48984,quench,0.0,0.0,0.0,0.0,0.0
48985,quenchable,0.0,0.0,0.0,0.0,0.0
48986,quenched,0.0,0.0,0.0,0.0,0.0
48987,quencher,0.0,0.0,0.0,0.0,0.0
48988,quenchers,0.0,0.0,0.0,0.0,0.0
48989,quenches,0.0,0.0,0.0,0.0,0.0
48990,quenching,0.0,0.0,0.0,0.0,0.0
48991,quenchless,0.0,0.0,0.0,0.0,0.0
48992,queried,0.0,0.0,0.0,0.0,0.0
48993,querulou,0.0,0.0,0.0,0.0,0.0
48994,querulous,0.0,0.0,0.0,0.0,0.0
48995,querulously,0.0,0.0,0.0,0.0,0.0
48996,querulousness,0.0,0.0,0.0,0.0,0.0
48997,query,0.0,0.0,0.0,0.0,0.0
48998,querying,0.0,0.0,0.0,0.0,0.0
48999,quest,0.0,0.0,0.0,0.0,0.0
49000,quested,0.0,0.0,0.0,0.0,0.0
49001,questing,0.0,0.0,0.0,0.0,0.0
49002,question,0.0,0.0,1.0,0.0,0.0
49003,questionable,0.0,0.0,1.0,0.0,0.0
49004,questionably,0.0,0.0,1.0,0.0,0.0
49005,questioned,0.0,0.0,1.0,0.0,0.0
49006,questioner,0.0,0.0,0.0,0.0,0.0
49007,questioning,0.0,0.0,1.0,0.0,0.0
49008,questioning,0.0,0.0,0.0,0.0,0.0
49009,questioningly,0.0,0.0,0.0,0.0,0.0
49010,questionnaire,0.0,0.0,0.0,0.0,0.0
49011,queue,0.0,0.0,0.0,0.0,0.0
49012,queued,0.0,0.0,0.0,0.0,0.0
49013,queueing,0.0,0.0,0.0,0.0,0.0
49014,queuing,0.0,0.0,0.0,0.0,0.0
49015,quibble,0.0,0.0,0.0,0.0,0.0
49016,quibbled,0.0,0.0,0.0,0.0,0.0
49017,quibbler,0.0,0.0,0.0,0.0,0.0
49018,quibbling,0.0,0.0,0.0,0.0,0.0
49019,quiche,0.0,0.0,0.0,0.0,0.0
49020,quick,0.0,1.0,0.0,0.0,0.0
49021,quick temper,0.0,0.0,0.0,0.0,0.0
49022,quicken,0.0,0.0,0.0,0.0,0.0
49023,quickened,0.0,0.0,0.0,0.0,0.0
49024,quickening,0.0,0.0,0.0,0.0,0.0
49025,quickens,0.0,0.0,0.0,0.0,0.0
49026,quicker,0.0,0.0,0.0,0.0,0.0
49027,quickest,0.0,0.0,0.0,0.0,0.0
49028,quickie,0.0,0.0,0.0,0.0,0.0
49029,quicklime,0.0,0.0,0.0,0.0,0.0
49030,quickly,0.0,0.0,0.0,0.0,0.0
49031,quicknes,0.0,1.0,0.0,0.0,0.0
49032,quickness,0.0,1.0,0.0,0.0,0.0
49033,quicksand,0.0,0.0,0.0,0.0,0.0
49034,quicksilver,0.0,0.0,0.0,0.0,0.0
49035,quickstep,0.0,0.0,0.0,0.0,0.0
49036,quicktemper,0.0,0.0,0.0,0.0,0.0
49037,quicky,0.0,0.0,0.0,0.0,0.0
49038,quid,0.0,0.0,0.0,0.0,0.0
49039,quiescence,0.0,0.0,0.0,0.0,0.0
49040,quiescent,0.0,0.0,0.0,0.0,0.0
49041,quiescently,0.0,0.0,0.0,0.0,0.0
49042,quiet,-1.0,0.0,0.0,0.0,0.0
49043,quieted,0.0,0.0,0.0,0.0,0.0
49044,quieten,0.0,0.0,0.0,0.0,0.0
49045,quieter,0.0,0.0,0.0,0.0,0.0
49046,quietest,0.0,0.0,0.0,0.0,0.0
49047,quieting,0.0,0.0,0.0,0.0,0.0
49048,quietism,0.0,0.0,0.0,0.0,0.0
49049,quietist,0.0,0.0,0.0,0.0,0.0
49050,quietly,0.0,0.0,0.0,0.0,0.0
49051,quietnes,0.0,0.0,0.0,0.0,0.0
49052,quietness,0.0,0.0,0.0,0.0,0.0
49053,quietude,0.0,0.0,0.0,0.0,0.0
49054,quietus,0.0,0.0,0.0,0.0,0.0
49055,quiff,0.0,0.0,0.0,0.0,0.0
49056,quill,0.0,0.0,0.0,0.0,0.0
49057,quilt,0.0,0.0,0.0,0.0,0.0
49058,quilted,0.0,0.0,0.0,0.0,0.0
49059,quilter,0.0,0.0,0.0,0.0,0.0
49060,quilters,0.0,0.0,0.0,0.0,0.0
49061,quilting,0.0,0.0,0.0,0.0,0.0
49062,quin,0.0,0.0,0.0,0.0,0.0
49063,quince,0.0,0.0,0.0,0.0,0.0
49064,quinine,0.0,0.0,0.0,0.0,0.0
49065,quinsy,0.0,0.0,0.0,0.0,0.0
49066,quint,0.0,0.0,0.0,0.0,0.0
49067,quintessence,0.0,0.0,0.0,0.0,0.0
49068,quintessential,0.0,0.0,0.0,0.0,0.0
49069,quintessentially,0.0,0.0,0.0,0.0,0.0
49070,quintet,0.0,0.0,0.0,0.0,0.0
49071,quintette,0.0,0.0,0.0,0.0,0.0
49072,quintile,0.0,0.0,0.0,0.0,0.0
49073,quintiles,0.0,0.0,0.0,0.0,0.0
49074,quintuple,0.0,0.0,0.0,0.0,0.0
49075,quintupled,0.0,0.0,0.0,0.0,0.0
49076,quintuplet,0.0,0.0,0.0,0.0,0.0
49077,quintupling,0.0,0.0,0.0,0.0,0.0
49078,quip,0.0,0.0,0.0,0.0,0.0
49079,quipped,0.0,0.0,0.0,0.0,0.0
49080,quipping,0.0,0.0,0.0,0.0,0.0
49081,quipster,0.0,0.0,0.0,0.0,0.0
49082,quipsters,0.0,0.0,0.0,0.0,0.0
49083,quire,0.0,0.0,0.0,0.0,0.0
49084,quirk,0.0,0.0,0.0,0.0,0.0
49085,quirked,0.0,0.0,0.0,0.0,0.0
49086,quirkier,0.0,0.0,0.0,0.0,0.0
49087,quirkiest,0.0,0.0,0.0,0.0,0.0
49088,quirkines,0.0,0.0,0.0,0.0,0.0
49089,quirkiness,0.0,0.0,0.0,0.0,0.0
49090,quirking,0.0,0.0,0.0,0.0,0.0
49091,quirky,0.0,0.0,0.0,0.0,0.0
49092,quirt,0.0,0.0,0.0,0.0,0.0
49093,quisling,0.0,0.0,0.0,0.0,0.0
49094,quit,0.0,0.0,1.0,0.0,0.0
49095,quitclaim,0.0,0.0,0.0,0.0,0.0
49096,quite,0.0,0.0,0.0,0.0,0.0
49097,quits,0.0,0.0,0.0,0.0,0.0
49098,quittance,0.0,0.0,0.0,0.0,0.0
49099,quitted,0.0,0.0,0.0,0.0,0.0
49100,quitter,0.0,0.0,0.0,0.0,0.0
49101,quitting,0.0,0.0,1.0,0.0,0.0
49102,quiver,0.0,0.0,0.0,0.0,0.0
49103,quivered,0.0,0.0,0.0,0.0,0.0
49104,quivering,0.0,0.0,0.0,0.0,0.0
49105,quivery,0.0,0.0,0.0,0.0,0.0
49106,quixotic,0.0,0.0,0.0,0.0,0.0
49107,quixotically,0.0,0.0,0.0,0.0,0.0
49108,quiz,0.0,0.0,0.0,0.0,0.0
49109,quizzed,0.0,0.0,0.0,0.0,0.0
49110,quizzer,0.0,0.0,0.0,0.0,0.0
49111,quizzical,0.0,0.0,0.0,0.0,0.0
49112,quizzically,0.0,0.0,0.0,0.0,0.0
49113,quizzing,0.0,0.0,0.0,0.0,0.0
49114,quo,0.0,0.0,0.0,0.0,0.0
49115,quoin,0.0,0.0,0.0,0.0,0.0
49116,quoit,0.0,0.0,0.0,0.0,0.0
49117,quoited,0.0,0.0,0.0,0.0,0.0
49118,quoiting,0.0,0.0,0.0,0.0,0.0
49119,quondam,0.0,0.0,0.0,0.0,0.0
49120,quorum,0.0,0.0,0.0,0.0,0.0
49121,quota,0.0,0.0,0.0,0.0,0.0
49122,quotability,0.0,0.0,0.0,0.0,0.0
49123,quotable,0.0,0.0,0.0,0.0,0.0
49124,quotation,0.0,0.0,0.0,0.0,0.0
49125,quote,0.0,0.0,0.0,0.0,0.0
49126,quoted,0.0,0.0,0.0,0.0,0.0
49127,quoth,0.0,0.0,0.0,0.0,0.0
49128,quotidian,0.0,0.0,0.0,0.0,0.0
49129,quotient,0.0,0.0,0.0,0.0,0.0
49130,quoting,0.0,0.0,0.0,0.0,0.0
49131,qwerty,0.0,0.0,0.0,0.0,0.0
49132,rabbet,0.0,0.0,0.0,0.0,0.0
49133,rabbeted,0.0,0.0,0.0,0.0,0.0
49134,rabbeting,0.0,0.0,0.0,0.0,0.0
49135,rabbi,0.0,0.0,0.0,0.0,0.0
49136,rabbinate,0.0,0.0,0.0,0.0,0.0
49137,rabbinic,0.0,0.0,0.0,0.0,0.0
49138,rabbinical,0.0,0.0,0.0,0.0,0.0
49139,rabbit,0.0,0.0,0.0,0.0,0.0
49140,rabble,0.0,0.0,0.0,0.0,0.0
49141,rabble-rouser,0.0,0.0,0.0,0.0,0.0
49142,rabble-rousing,0.0,0.0,0.0,0.0,0.0
49143,rabblerouser,0.0,0.0,0.0,0.0,0.0
49144,rabblerousing,0.0,0.0,0.0,0.0,0.0
49145,rabid,0.0,0.0,0.0,0.0,0.0
49146,rabidly,0.0,0.0,0.0,0.0,0.0
49147,rabidness,0.0,0.0,0.0,0.0,0.0
49148,rabie,0.0,0.0,0.0,0.0,0.0
49149,rabies,0.0,0.0,0.0,0.0,0.0
49150,raccoon,0.0,0.0,0.0,0.0,0.0
49151,race,0.0,0.0,0.0,0.0,0.0
49152,race riot,0.0,0.0,0.0,0.0,0.0
49153,racecar,0.0,0.0,0.0,0.0,0.0
49154,racecars,0.0,0.0,0.0,0.0,0.0
49155,racecourse,0.0,0.0,0.0,0.0,0.0
49156,raced,0.0,0.0,0.0,0.0,0.0
49157,racehorse,0.0,0.0,0.0,0.0,0.0
49158,raceme,0.0,0.0,0.0,0.0,0.0
49159,racer,0.0,0.0,0.0,0.0,0.0
49160,raceriot,0.0,0.0,0.0,0.0,0.0
49161,racetrack,0.0,0.0,0.0,0.0,0.0
49162,raceway,0.0,0.0,0.0,0.0,0.0
49163,racial,0.0,0.0,0.0,0.0,0.0
49164,racial discrimination,0.0,0.0,0.0,0.0,0.0
49165,racial profiling,0.0,0.0,0.0,0.0,0.0
49166,racialdiscrimination,0.0,0.0,0.0,0.0,0.0
49167,racialism,0.0,0.0,0.0,0.0,0.0
49168,racialist,0.0,0.0,0.0,0.0,0.0
49169,racially,0.0,0.0,0.0,0.0,0.0
49170,racialprofiling,0.0,0.0,0.0,0.0,0.0
49171,racier,0.0,0.0,0.0,0.0,0.0
49172,raciest,0.0,0.0,0.0,0.0,0.0
49173,racily,0.0,0.0,0.0,0.0,0.0
49174,raciness,0.0,0.0,0.0,0.0,0.0
49175,racing,0.0,0.0,0.0,0.0,0.0
49176,racino,0.0,0.0,0.0,0.0,0.0
49177,racism,0.0,0.0,0.0,0.0,0.0
49178,racist,0.0,0.0,0.0,0.0,0.0
49179,rack,0.0,0.0,0.0,0.0,0.0
49180,racked,0.0,0.0,0.0,0.0,0.0
49181,racker,0.0,0.0,0.0,0.0,0.0
49182,racket,0.0,0.0,0.0,0.0,0.0
49183,racketed,0.0,0.0,0.0,0.0,0.0
49184,racketeer,0.0,0.0,1.0,0.0,0.0
49185,racketeer,0.0,0.0,0.0,0.0,0.0
49186,racketeered,0.0,0.0,0.0,0.0,0.0
49187,racketeering,0.0,0.0,1.0,0.0,0.0
